,Date,Adj Close,Next 1M Index Return (%),Next 6M Index Return (%),Next 12M Index Return (%)
0,2000-01,1394.4599609375,-2.0108083256356934,2.608177799005129,-2.0402128400121344
1,2000-02,1366.4200439453125,9.671982835364812,11.069803201136219,-9.25631200299668
2,2000-03,1498.5799560546875,-3.0795755780191336,-4.14191755590233,-22.571368223188504
3,2000-04,1452.4300537109375,-2.1915050603417807,-1.5856205424855774,-13.974517551110422
4,2000-05,1420.5999755859375,2.3933549615877237,-7.437000297742957,-11.599326490830764
5,2000-06,1454.5999755859375,-1.6341275904170893,-9.23415018173338,-15.827029737876108
6,2000-07,1430.8299560546875,6.069910494167097,-4.530234079512452,-15.347733995691115
7,2000-08,1517.6800537109375,-5.3482974719764265,-18.30030721070456,-25.308370938727975
8,2000-09,1436.510009765625,-0.49494854217706497,-19.225766046419533,-27.53688214284804
9,2000-10,1429.4000244140625,-8.006861010730892,-12.58850289654383,-25.858401343507854
10,2000-11,1314.949951171875,0.40534456237286687,-4.496749464123417,-13.346515572215923
11,2000-12,1320.280029296875,3.4636576676164488,-7.263612437214151,-13.042693172742602
12,2001-01,1366.010009765625,-9.229073539585963,-11.330812233464638,-17.262688919403267
13,2001-02,1239.93994140625,-6.420471080339151,-8.577833635307908,-10.74325912805284
14,2001-03,1160.3299560546875,7.681436165439459,-10.289315898934747,-1.1151949786979531
15,2001-04,1249.4599609375,0.5090187401275648,-15.180953177427437,-13.809159347749455
16,2001-05,1255.8199462890625,-2.503538942756467,-9.26645539124139,-15.024441377776544
17,2001-06,1224.3800048828125,-1.0740149595403703,-6.231729407850617,-19.157450842317857
18,2001-07,1211.22998046875,-6.410840688075748,-6.689896271021634,-24.736011342421726
19,2001-08,1133.5799560546875,-8.172340570563886,-2.368600065882087,-19.18787885836395
20,2001-09,1040.93994140625,1.8099111333141016,10.22634150231372,-21.6784756865532
21,2001-10,1059.780029296875,7.51759041240454,1.617318139105639,-16.420390526391206
22,2001-11,1139.449951171875,0.7573834088927756,-6.346038845240187,-17.82789611815425
23,2001-12,1148.0799560546875,-1.5573832456979853,-13.784749737668111,-23.365963957103563
24,2002-01,1130.199951171875,-2.0766211039727644,-19.33993678092515,-24.28773233269227
25,2002-02,1106.72998046875,3.6738892862074657,-17.227325229210667,-23.996815911881452
26,2002-03,1147.3900146484375,-6.141762591921907,-28.944820951167305,-26.077446914538015
27,2002-04,1076.9200439453125,-0.9081481352177012,-17.750624594131416,-14.857190367540529
28,2002-05,1067.1400146484375,-7.24553538081798,-12.259873614892502,-9.703505291860193
29,2002-06,989.8200073242188,-7.900427514940766,-11.113131598275439,-1.547756886187146
30,2002-07,911.6199951171875,0.4881433306494376,-6.134132995071906,8.631886406933265
31,2002-08,916.0700073242188,-11.002431825242788,-8.178412382367227,10.036351120146048
32,2002-09,815.280029296875,8.644880033371404,4.035418775960986,22.162929903003146
33,2002-10,885.760009765625,5.706962070498589,3.5178798772792064,18.62242022142333
34,2002-11,936.3099975585938,-6.033257188502883,2.913568088347551,13.018119418900408
35,2002-12,879.8200073242188,-2.741469268304464,10.761291160419262,26.38039993281984
36,2003-01,855.7000122070312,-1.700360825687175,15.730978547537333,32.18768128393372
37,2003-02,841.1500244140625,0.8357567684332823,19.837125424539526,36.11602070674667
38,2003-03,848.1799926757812,8.10441071800323,17.42436502906721,32.77959521122498
39,2003-04,916.9199829101562,5.0898709609522585,14.59123811466252,20.762996713599048
40,2003-05,963.5900268554688,1.1322214676852127,9.818483139053601,16.302579154758213
41,2003-06,974.5,1.6223701958536507,14.101595068785278,17.069262782997697
42,2003-07,990.3099975585938,1.7873203593487874,14.21979053744602,11.250009938220318
43,2003-08,1008.010009765625,-1.1944364585525724,13.584183719808784,9.546530246373708
44,2003-09,995.969970703125,5.496148663571665,13.076698501504968,11.908992122305385
45,2003-10,1050.7099609375,0.7128504071372888,5.385890492570589,7.565359917540881
46,2003-11,1058.199951171875,5.076554077889206,5.904375866760403,10.926100968833662
47,2003-12,1111.9200439453125,1.7276386950755285,2.6008994111111017,8.993452410946755
48,2004-01,1131.1300048828125,1.220897373761054,-2.600057822949753,4.432736682078575
49,2004-02,1144.93994140625,-1.635891961786684,-3.5547673463016793,5.123415828051159
50,2004-03,1126.2099609375,-1.6790751960348183,-1.0326675563348098,4.828584968076877
51,2004-04,1107.300048828125,1.208345009735412,2.068084650405755,4.474841919338135
52,2004-05,1120.6800537109375,1.7988998771432563,4.74175411636546,6.319372425212211
53,2004-06,1140.8399658203125,-3.4290519520026264,6.2305038615902975,4.425685612974695
54,2004-07,1101.719970703125,0.22873503233691306,7.220532525824663,12.02302640690771
55,2004-08,1104.239990234375,0.9363875526838816,8.998042656512851,10.513110089019007
56,2004-09,1114.5799560546875,1.4014243690939843,5.922411344923395,10.248713151401567
57,2004-10,1130.199951171875,3.859493629597055,2.3579919983565567,6.7961477536879755
58,2004-11,1173.8199462890625,3.245821284320516,1.5061980985100476,6.445625193103988
59,2004-12,1211.9200439453125,-2.529046744229402,-1.6989642174409125,3.0010226581274946
60,2005-01,1181.27001953125,1.8903346132113308,4.479080422330806,8.364720587986074
61,2005-02,1203.5999755859375,-1.911765556028966,1.3899950820957407,6.402464286877008
62,2005-03,1180.5899658203125,-2.0108582083263493,4.084406455202472,9.679908571598727
63,2005-04,1156.8499755859375,2.995204663120865,4.3359152213563235,13.291266197913565
64,2005-05,1191.5,-0.014271417986777557,4.866133484578272,6.595884668091689
65,2005-06,1191.3299560546875,3.596828690361842,4.781218059558112,6.620331732308671
66,2005-07,1234.1800537109375,-1.122210459860007,3.7190604568383634,3.4419597319711226
67,2005-08,1220.3299560546875,0.694902431673361,4.943751304773869,6.841591474513753
68,2005-09,1228.81005859375,-1.7740779932313488,5.375927391010826,8.71085944028518
69,2005-10,1207.010009765625,3.5186096519093324,8.583191087707242,14.161434475080782
70,2005-11,1249.47998046875,-0.09523493171964548,1.649485039674703,12.097034508496707
71,2005-12,1248.2900390625,2.5466771341108085,1.7551940193186066,13.619431738260701
72,2006-01,1280.0799560546875,0.04531577283561905,-0.26716470786251056,12.35548087692504
73,2006-02,1280.6600341796875,1.1095810408889628,1.8084356106427446,9.85116336438072
74,2006-03,1294.8699951171875,1.215565291784415,3.164794969632556,9.7299335616293
75,2006-04,1310.6099853515625,-3.0916916538203165,5.137299181848265,13.10534878303644
76,2006-05,1270.0899658203125,0.008659650459597046,10.27801514660327,20.51272242975375
77,2006-06,1270.199951171875,0.5085878803453348,11.659589304787342,18.355379733636457
78,2006-07,1276.6600341796875,2.127419311502643,12.656459176973446,13.99041096060687
79,2006-08,1303.8199462890625,2.4566297967782313,7.899863803522789,13.05165214181998
80,2006-09,1335.8499755859375,3.1508003585395628,6.363739291033599,14.290528719763529
81,2006-10,1377.93994140625,1.6466656343095964,7.578708663046796,12.441766025128809
82,2006-11,1400.6300048828125,1.2615782814670462,9.280822899781516,5.748128305473577
83,2006-12,1418.300048828125,1.4059043023177953,5.996610296113669,3.5295730663479574
84,2007-01,1438.239990234375,-2.1846175991944383,1.1840881502745537,-4.150207323641652
85,2007-02,1406.8199462890625,0.9979982939206433,4.774601335621864,-5.415756409142858
86,2007-03,1420.8599853515625,4.3290690426759815,7.452529857981549,-6.908494516818964
87,2007-04,1482.3699951171875,3.2549228707361655,4.520464525479517,-6.528736389407563
88,2007-05,1530.6199951171875,-1.781632254788501,-3.2326756887140817,-8.508969610344309
89,2007-06,1503.3499755859375,-3.198187836198829,-2.327468041547509,-14.856818386476235
90,2007-07,1455.27001953125,1.2863572018857905,-5.271871863878353,-12.911007038333533
91,2007-08,1473.989990234375,3.579400817860079,-9.72598092940694,-12.968882790668868
92,2007-09,1526.75,1.4822338223554832,-13.36499419211561,-23.605044352280167
93,2007-10,1549.3800048828125,-4.404341737941575,-10.571327792169892,-37.4749901930436
94,2007-11,1481.1400146484375,-0.8628508561297932,-5.452557419751713,-39.489853668756226
95,2007-12,1468.3599853515625,-6.116343227776988,-12.827915989992356,-38.485793060906715
96,2008-01,1378.550048828125,-3.476119273728817,-8.064273331230575,-40.09067675236928
97,2008-02,1330.6300048828125,-0.5959623397817415,-3.5922870108685667,-44.756241467724344
98,2008-03,1322.699951171875,4.75466976412291,-11.81976045903681,-39.678685675440065
99,2008-04,1385.5899658203125,1.067418170406853,-30.08393363858768,-37.00806017010502
100,2008-05,1400.3800048828125,-8.596238482631446,-36.000229429912864,-34.364957265627794
101,2008-06,1280.0,-0.9859371185302779,-29.433593749999996,-28.178124427795414
102,2008-07,1267.3800048828125,1.2190464669121548,-34.83564505507747,-22.084932958993875
103,2008-08,1282.8299560546875,-9.079143354379216,-42.697781308738655,-20.43996242057836
104,2008-09,1166.3599853515625,-16.942452401777075,-31.59316119056548,-9.36932256501718
105,2008-10,968.75,-7.484904233870971,-9.903484122983874,6.96154233870967
106,2008-11,896.239990234375,0.7821576633499472,2.555121916404768,22.247390969052283
107,2008-12,903.25,-8.565734305805428,1.779131727010097,23.45419048834072
108,2009-01,825.8800048828125,-10.993119762019942,19.56700424159894,30.027363390346686
109,2009-02,735.0900268554688,8.540446199532292,38.84285704203396,50.25234323462486
110,2009-03,797.8699951171875,9.392507914826332,32.48774393370042,46.56899756446875
111,2009-04,872.8099975585938,5.308144638516654,18.718844227799792,35.96200143509296
112,2009-05,919.1400146484375,0.019582726560996022,19.201643647500298,18.52492730352695
113,2009-06,919.3200073242188,7.414172714778422,21.296171811984998,12.116559274881201
114,2009-07,987.47998046875,3.356018886854417,8.748533272282511,11.55668948984825
115,2009-08,1020.6199951171875,3.5723345723119637,8.217553596679972,2.8129922081531866
116,2009-09,1057.0799560546875,-1.9762000526814205,10.628344337884466,7.957770330935654
117,2009-10,1036.18994140625,5.736406145372763,14.52436411375999,14.19335031951585
118,2009-11,1095.6300048828125,1.7770570919338313,-0.5677072255601767,7.750795758317652
119,2009-12,1115.0999755859375,-3.6974245692262153,-7.5679326065893004,12.782713853760175
120,2010-01,1073.8699951171875,2.8513689046546054,2.5822474410157836,19.764962329247115
121,2010-02,1104.489990234375,5.8796425545497355,-4.994163339405411,20.16586681980579
122,2010-03,1169.4300537109375,1.4759230482012997,-2.4140052198487916,13.37402795895728
123,2010-04,1186.68994140625,-8.197584207319053,-0.2890335142270106,14.908700054848278
124,2010-05,1089.4100341796875,-5.388244223983851,8.365997355354349,23.479673306368444
125,2010-06,1030.7099609375,6.8777849574635175,22.016868208446283,28.129159967293482
126,2010-07,1101.5999755859375,-4.744918363260475,16.750183698316114,17.30937345105834
127,2010-08,1049.3299560546875,8.755110305113556,26.482615219836035,16.158888595086786
128,2010-09,1141.199951171875,3.685599403554063,16.17858506681671,-0.8569845465310144
129,2010-10,1183.260009765625,-0.22902497465766558,15.24178744295266,5.919243317990031
130,2010-11,1180.550048828125,6.530004034715509,13.946880312883803,5.625336441711792
131,2010-12,1257.6400146484375,2.2645574359139164,5.0093825948764215,-0.0031836663936912757
132,2011-01,1286.1199951171875,3.1956563728093412,0.47896263203077716,2.0441357853319575
133,2011-02,1327.219970703125,-0.10473129391664893,-8.162170434890104,2.8977926686438726
134,2011-03,1325.8299560546875,2.8495380666536008,-14.663261394989636,6.2330779502336675
135,2011-04,1363.6099853515625,-1.350095289522324,-8.089551829953612,2.515385571870965
136,2011-05,1345.199951171875,-1.8257461652479323,-7.303002810012959,-2.592179332656863
137,2011-06,1320.6400146484375,-2.147442530666621,-4.773446083964195,3.143931659703858
138,2011-07,1292.280029296875,-5.679110795232889,1.557712293500746,6.735375848804659
139,2011-08,1218.8900146484375,-7.1761988080896515,12.042927360007827,15.39843128999503
140,2011-09,1131.4200439453125,10.772303843744147,24.486920506704735,27.332908026061787
141,2011-10,1253.300048828125,-0.5058715107011391,11.538337167287072,12.675335447413527
142,2011-11,1246.9599609375,0.8532763666636134,5.081959092699662,13.570611573302882
143,2011-12,1257.5999755859375,4.358306270498535,8.314254184446334,13.40569092662105
144,2012-01,1312.4100341796875,4.058946376811723,5.098247526825461,14.149537593862238
145,2012-02,1365.6800537109375,3.133231453144192,2.9948377903457946,10.910315311051445
146,2012-03,1408.469970703125,-0.7497452372495994,2.2861739271667236,11.410961827101772
147,2012-04,1397.9100341796875,-6.2650725714543665,1.0193789050496394,14.28274404128862
148,2012-05,1310.3299560546875,3.955498222833631,8.078125449788033,24.452622234511058
149,2012-06,1362.1600341796875,1.259757420478791,4.700615611962378,17.921535575238057
150,2012-07,1379.3199462890625,1.9763369506085704,8.612217881869544,22.214572841062473
151,2012-08,1406.5799560546875,2.4236153617775313,7.685314808513244,16.095069012887
152,2012-09,1440.6700439453125,-1.9789409716293949,8.920841937476709,16.71999816301839
153,2012-10,1412.1600341796875,0.28467166850427716,13.129525522727192,24.386754797437682
154,2012-11,1416.1800537109375,0.7068230956284616,15.150611390211854,27.512744856265403
155,2012-12,1426.18994140625,5.0428096466868855,12.627356473503992,29.601249573324353
156,2013-01,1498.1099853515625,1.1060648765041536,12.523779759278387,18.989258682632105
157,2013-02,1514.6800537109375,3.5987723982872977,7.809564581139061,22.761895927543097
158,2013-03,1569.18994140625,1.8085767779890016,7.160389221025842,19.318886542338575
159,2013-04,1597.5699462890625,2.0762811683057825,9.950743824563268,17.925975982963017
160,2013-05,1630.739990234375,-1.4999301595580827,10.735621215385382,17.956875885076016
161,2013-06,1606.280029296875,4.946207991308538,15.070843915095832,22.035382667791193
162,2013-07,1685.72998046875,-3.1298019479343964,5.745877837720403,14.530207465874945
163,2013-08,1632.969970703125,2.974952325919533,13.869206692835402,22.682598642923946
164,2013-09,1681.550048828125,4.459575276194472,11.34607424412668,17.289999214533758
165,2013-10,1756.5400390625,2.8049471367328715,7.253459031732423,14.887790995370542
166,2013-11,1805.81005859375,2.3562791975445974,6.521166893212249,14.494879943455086
167,2013-12,1848.3599853515625,-3.5582905955811595,6.052392174888466,11.390633786748117
168,2014-01,1782.5899658203125,4.31170301781616,8.30701849355786,11.91524851405299
169,2014-02,1859.449951171875,0.6932165418227054,7.739925662135216,13.178631060959066
170,2014-03,1872.3399658203125,0.6200789153414155,5.33824385884949,10.444146379802222
171,2014-04,1883.949951171875,2.103028007328045,7.118028670179677,10.69880112623871
172,2014-05,1923.5699462890625,1.9058331749470137,7.485566749598682,9.556187267517192
173,2014-06,1960.22998046875,-1.5079830845342368,5.03358906139193,5.248370241155231
174,2014-07,1930.6700439453125,3.7655295579825276,3.331483103017696,8.969427193858603
175,2014-08,2003.3699951171875,-1.5513837249453988,5.047994385924537,-1.5568737418584333
176,2014-09,1972.2900390625,2.3201460667203078,4.84714984217367,-2.6497121990468497
177,2014-10,2018.050048828125,2.453358864631494,3.3428289341324247,3.0380841460970087
178,2014-11,2067.56005859375,-0.4188587515997044,1.9264172674851032,0.62149844026127
179,2014-12,2058.89990234375,-3.1040805838410623,0.20448808965081167,-0.7265997205823549
180,2015-01,1994.989990234375,5.48925108906233,5.456172621871747,-2.744374671953509
181,2015-02,2104.5,-1.7396107114219572,-6.287476659019364,-8.185793277797583
182,2015-03,2067.889892578125,0.8520819822535275,-7.150277382366177,-0.3941168421491281
183,2015-04,2085.510009765625,1.0491382304589791,-0.29488721295761744,-0.9690656406761256
184,2015-05,2107.389892578125,-2.1011671979729973,-1.2802557592104358,-0.49539676749033035
185,2015-06,2063.110107421875,1.9742029435184882,-0.9291877319907327,1.7328207482185443
186,2015-07,2103.840087890625,-6.258081825586559,-7.776261066509127,3.315841834517408
187,2015-08,1972.1800537109375,-2.6442831280001466,-2.0256808280266214,10.078689168715794
188,2015-09,1920.030029296875,8.298311781266655,7.276446659985969,12.92896394569838
189,2015-10,2079.360107421875,0.050486911033487125,-0.6761723735857594,2.2502016247627266
190,2015-11,2080.409912109375,-1.7530185032692547,0.7950375051678948,5.6911931535803095
191,2015-12,2043.93994140625,-5.07353220469523,2.686975527169322,9.535022667283656
192,2016-01,1940.239990234375,-0.41283603090035426,12.027383653384337,17.453002136721206
193,2016-02,1932.22998046875,6.599111444005845,12.354635479013364,22.327047839549465
194,2016-03,2059.739990234375,0.26993982833325436,5.269113082788945,14.709622666221778
195,2016-04,2065.300048828125,1.5324602525288444,2.946296038202867,15.440850956484375
196,2016-05,2096.949951171875,0.09109212401243738,4.857536412108976,15.014669161765015
197,2016-06,2098.860107421875,3.5609800753315435,6.668856595452488,15.46314609248347
198,2016-07,2173.60009765625,-0.12192428990193127,4.843118089880494,13.650162764153384
199,2016-08,2170.949951171875,-0.12344511393173052,8.875835267516695,13.851077083078668
200,2016-09,2168.27001953125,-1.942567890903446,8.967976747375417,16.1921755467765
201,2016-10,2126.14990234375,3.4174521829295035,12.136964027967402,21.123162902427573
202,2016-11,2198.81005859375,1.8200762441865859,9.686602505838682,20.409676487393426
203,2016-12,2238.830078125,1.7884358198382522,8.244477139549545,19.419965523287928
204,2017-01,2278.8701171875,3.719816006681631,8.40021246480167,23.91272487608005
205,2017-02,2363.639892578125,-0.03891971352694146,4.5696474367681095,14.815716499221354
206,2017-03,2362.719970703125,0.9091208748854607,6.629653054997253,11.772455048983232
207,2017-04,2384.199951171875,1.1576251246328662,8.013592085673892,11.066609473193022
208,2017-05,2411.800048828125,0.4813775207812565,9.776101854357243,12.168088761990026
209,2017-06,2423.409912109375,1.9348826001101882,10.32430353867464,12.171288216832732
210,2017-07,2470.300048828125,0.0546433019853243,14.310407755257316,14.005990502996092
211,2017-08,2471.64990234375,1.9302978562167672,9.798320366958201,17.392030998398035
212,2017-09,2519.360107421875,2.218813506615125,4.823050480463831,15.663496134766518
213,2017-10,2575.260009765625,2.8082627806563343,2.8265122273662957,5.299658285035491
214,2017-11,2647.580078125,0.9831630594270502,2.1789687074207587,4.2525566905510015
215,2017-12,2673.610107421875,5.617870412552817,1.6741412534824196,-6.2372598496206795
216,2018-01,2823.81005859375,-3.89473718793677,-0.26630755522539795,-4.239306414154331
217,2018-02,2713.830078125,-2.688449860055664,6.916053548051404,2.6036969918984187
218,2018-03,2640.8701171875,0.27187749953683227,10.341662072048784,7.328258360632933
219,2018-04,2648.050048828125,2.16083418545836,2.4051638085328397,11.245256842054596
220,2018-05,2705.27001953125,0.48424362676078303,2.0293686747492545,1.729588496700507
221,2018-06,2718.3701171875,3.602155617289915,-7.781133929992379,8.217787973966196
222,2018-07,2816.2900390625,3.0263211276748248,-3.983607506689768,5.8264540041700785
223,2018-08,2901.52001953125,0.42942874264617625,-4.0334041643380285,0.8595474523136026
224,2018-09,2913.97998046875,-6.94033560936963,-2.73097545825276,2.1537556944893455
225,2018-10,2711.739990234375,1.7859356654779779,8.632468036524132,12.015166259771615
226,2018-11,2760.169921875,-9.177689467997252,-0.29381753699210256,13.796616490011715
227,2018-12,2506.85009765625,7.868440166582613,17.34885993047566,28.878070225158446
228,2019-01,2704.10009765625,2.9728889343927145,10.217069456700688,19.28256732533442
229,2019-02,2784.489990234375,1.7924256249588488,5.09859870931606,6.095550031209251
230,2019-03,2834.39990234375,3.9313498313737982,5.021877391857266,-8.813499261221347
231,2019-04,2945.830078125,-6.57777313668354,3.113892452586242,-1.133811034533061
232,2019-05,2752.06005859375,6.89301639982407,14.131956192617778,10.619317666684003
233,2019-06,2941.760009765625,1.3128152166957952,9.824731404730613,5.388951810161613
234,2019-07,2980.3798828125,-1.8091627240523933,8.225130565819615,9.755140143431529
235,2019-08,2926.4599609375,1.7181177931020697,0.9485866930067921,19.609019269561976
236,2019-09,2976.739990234375,2.0431770513684056,-13.173804350741225,12.975940493049665
237,2019-10,3037.56005859375,3.4047037714499906,-4.11942890146687,7.650874315595924
238,2019-11,3140.97998046875,2.858981890573009,-3.077699395606248,15.302545872069494
239,2019-12,3230.780029296875,-0.16280928190489652,-4.038962388373246,16.258923055706177
240,2020-01,3225.52001953125,-8.411048363840312,1.4137285578800007,15.151664467863025
241,2020-02,2954.219970703125,-12.511928240892821,18.485085515167366,29.006977819484092
242,2020-03,2584.590087890625,12.68440381652789,30.117344942101166,53.71450626511303
243,2020-04,2912.429931640625,4.528181966555822,12.27600449413977,43.56293610537338
244,2020-05,3044.31005859375,1.838839651392421,18.96389701137833,38.0972956881811
245,2020-06,3100.2900390625,5.510132148044367,21.152215471271752,38.61606320225206
246,2020-07,3271.1201171875,7.006466690171775,13.546426214023244,34.365587571392275
247,2020-08,3500.31005859375,-3.9227970178423055,8.880351698754364,29.207987294652327
248,2020-09,3363.0,-2.766578622137972,18.13529267255798,28.08623369201606
249,2020-10,3269.9599609375,10.75456354438591,27.86608924337579,40.83902976879674
250,2020-11,3621.6298828125,3.712145909357001,16.08336575841387,26.103443691858995
251,2020-12,3756.070068359375,-1.1136660755445171,14.414798493818237,26.89273866137125
252,2021-01,3714.239990234375,2.6091451377448394,18.335373513321397,21.573991356507925
253,2021-02,3811.14990234375,4.2438632533165155,18.669700527914923,14.766935268444836
254,2021-03,3972.889892578125,5.242532134755851,8.4233430961564,14.03311641516658
255,2021-04,4181.169921875,0.548648867060697,10.14572401657543,-1.177654747685286
256,2021-05,4204.10986328125,2.2214009565834747,8.63179480365719,-1.711657479886508
257,2021-06,4297.5,2.274805482838871,10.905879599331003,-11.916698480221054
258,2021-07,4395.259765625,2.8990416255438634,2.7368129638953187,-6.028533936374103
259,2021-08,4522.68017578125,-4.75691688019011,-3.2887630474402574,-12.551853186991902
260,2021-09,4307.5400390625,6.914383640060651,5.173953466861003,-16.759447743453126
261,2021-10,4605.3798828125,-0.8333706184746159,-10.28036164395878,-15.924851391322436
262,2021-11,4567.0,4.361291346206486,-9.521569907077954,-10.661044286799326
263,2021-12,4766.18017578125,-5.258516502739385,-20.57833016788926,-19.442827203429268
264,2022-01,4515.5498046875,-3.1360491945908286,-8.531846226678086,-9.720847427606383
265,2022-02,4373.93994140625,3.5773288371546252,-9.578090852147325,-9.231723445491092
266,2022-03,4530.41015625,-8.795671180434306,-20.854404049026332,-9.294966308410613
267,2022-04,4131.93017578125,0.005317770464463578,-6.291253342957315,0.9087715205739144
268,2022-05,4132.14990234375,-8.391999993382681,-1.2593878768134226,1.1538830126710975
269,2022-06,3785.3798828125,9.111639173021002,1.4297142919058814,17.567589530959093
270,2022-07,4130.2900390625,-4.244012827299837,-1.2999072921870747,11.105029369296048
271,2022-08,3955.0,-9.339567201327437,0.3830569492730751,
272,2022-09,3585.6201171875,7.98634138370089,14.605282330271606,
273,2022-10,3871.97998046875,5.375289335249311,7.683407494374084,
274,2022-11,4080.110107421875,-5.897147407473047,2.444050971117928,
275,2022-12,3839.5,6.17528578346791,15.910401948495888,
276,2023-01,4076.60009765625,-2.611249393181858,12.568313079711203,
277,2023-02,3970.14990234375,3.505161257710898,,
278,2023-03,4109.31005859375,1.4642341662481018,,
279,2023-04,4169.47998046875,0.2482347368192972,,
280,2023-05,4179.830078125,6.472746490423464,,
281,2023-06,4450.3798828125,3.113893235501086,,
282,2023-07,4588.9599609375,,,
